,storeNo,name,lat,lng,address
497,13750845,새벽달 첨단점,35.21527705,126.84920642,"광주광역시 광산구 임방울대로826번길 47 더시너지첨단 1층 122,123호(쌍암동)"
498,13728026,참돈까스,35.214867449410704,126.85236137427385,"광주광역시 광산구 첨단강변로87번길 5 , 야스텍타워 112호(쌍암동)"
499,13120983,롱쓰부대찌개 광주첨단점,35.21269383,126.83829078,광주광역시 광산구 월계로118번길 20 1층(월계동)
500,13806970,지코바첨단1호점,35.21522152,126.85042853,"광주광역시 광산구 월계로 223-20 1층111호(쌍암동,첨단도휘에드가2차)"
501,13858155,타코야끼킹,35.21910597729612,126.84149653222424,"광주광역시 광산구 첨단중앙로 153 상가동 1층 102호(월계동, 첨단단지대주APT)"
502,13316269,임창정의 모서리족발 첨단점,35.21985977,126.84373456,광주광역시 광산구 쌍암동 661-6 1층(쌍암동)
503,13670715,카페달링 첨단양산직영점,35.20652823,126.86026121,광주광역시 북구 신용동 693 J-TOWER 1층 106호 (신용동)
504,13787142,1004 아구찜,35.21394391,126.85181733,광주광역시 광산구 월계로 235-8 미르채리버파크 2층 214-224호(쌍암동)
505,13302814,마왕족발 광주첨단점,35.21605473,126.84828981,광주광역시 광산구 월계동 881-1 1층 110호(월계동)
506,13263770,청년피자 첨단양산점,35.20969461,126.86470519,광주광역시 북구 신용동 746 1층 (신용동)
507,13479111,본도시락 광주첨단점,35.2211931,126.85237266,광주광역시 광산구 쌍암동 688-4 폭스존 1층 104호 (쌍암동)
508,13361341,사랑각 첨단점,35.21458263,126.84573452,"광주광역시 광산구 월계동 891-4 (월계동,(1층))"
509,13782078,갓잡은 육회&연어 광산점,35.20949971,126.83654102,광주광역시 광산구 첨단내촌로35번길 7-12 1층(월계동)
510,13430294,하림맥시칸치킨 첨단점,35.21522152,126.85042853,"광주광역시 광산구 월계로 223-20 1층 115호 (쌍암동, 첨단도휘에드가 2차)"
511,13895897,직화삼겹직구삼 첨단점,35.21633248,126.84898419,광주광역시 광산구 임방울대로826번길 25 1층 112호(쌍암동)
512,13388472,맛드림 김밥랜드 첨단점,35.22099849,126.84081813,광주광역시 광산구 월계동 758-4
513,13029823,피자파는집 첨단점,35.20866648,126.83670769,광주광역시 광산구 월계동 797-4 1층(월계동)
514,13917496,뉴크로커피,35.20652823,126.86062229,광주광역시 북구 첨단연신로107번길 45-22 토담빌딩 1층109호(신용동)
515,13394384,마선생 마약국밥 광주첨단점,35.21384304797752,126.84614466408027,"광주광역시 광산구 월계동 892-7 (월계동,(1층))"
516,13514402,치킨플러스 광주첨단월계점,35.2106385,126.83826306,광주광역시 광산구 월계동 836-4 1층(월계동)
517,10791884,해담,35.19139045,126.82482028,"광주광역시 광산구 장신로147번길 5-12 (수완동,(1층)108호)"
518,10646557,크리스피크림도넛 광주첨단점,35.21722116,126.84245697,"광주광역시 광산구 월계동 867-1 1층 113,114(일부)호 (월계동, 첨단센츄럴빌딩)"
519,10664739,호식이두마리치킨 첨단2호점,35.21822115,126.84834531,광주광역시 광산구 임방울대로825번길 9 광주첨단LH2단지아파트상가 1층 104호
520,13608254,첨단알찜,35.22241514,126.84948399,"광주광역시 북구 오룡동 1110-22 2층 221,222호(오룡동)"
521,13113618,크리스피크림도넛 광주첨단점,35.21722116,126.84245697,"광주광역시 광산구 월계동 867-1 1층 113,114(일부)호 (월계동, 첨단센츄럴빌딩)"
522,10888601,여수한방오리탕,35.2144571,126.8790766,광주광역시 북구 본촌동 3031
523,13914469,와플대학 광주첨단캠퍼스,35.213648,126.844043,"광주광역시 광산구 월계로 169 1층 105호, 와플대학"
524,13895181,제육민국,35.21883207,126.84112371,"광주광역시 광산구 첨단중앙로 153 상가동 1층 102호(월계동, 첨단단지대주APT)"
525,13914469,와플대학 광주첨단캠퍼스,35.213648,126.844043,"광주광역시 광산구 월계로 169 1층 105호, 와플대학"
526,13246339,탄탄면공방 광주첨단점,35.21530483,126.84923419,"광주광역시 광산구 임방울대로826번길 47 1층130,131호(쌍암동)"
527,13873251,읍천리382 첨단점,35.20894190571505,126.83924358436593,광주광역시 광산구 산월로 17 1층 (월계동)
528,13184498,커피에반하다 첨단점,35.21719342,126.84448457,"광주광역시 광산구 월계동 868-2 105,201호(월계동)"
529,13028213,김정호깐풍기 본점,35.20897207,126.84081843,광주광역시 광산구 월계동 851-19 1층 (월계동)
530,13052812,처갓집양념치킨 첨단점,35.21261048,126.83687424,광주광역시 광산구 월계동 813-9 1층
531,13895468,오로라 요거트 아이스크림 광주점,35.2102775,126.84242936,광주광역시 광산구 첨단중앙로47번길 8-14 1층 (월계동)
532,13573349,촌닭이두마리 본촌점,35.21883276,126.88228673,"광주광역시 북구 본촌동 3102 116동 1층 101호(본촌동,현대힐스테이트)"
533,13791814,화채의미 첨단점,35.20902762,126.84079065,광주광역시 광산구 산월로 33 1층(월계동)
534,13417229,착한족발 첨단쌍암점,35.21308272,126.84145716,광주광역시 광산구 첨단내촌로70번길 92 1층(월계동)
535,13739620,김수미의 엄마손맛 첨단점,35.21666567,126.84234588,광주광역시 광산구 첨단중앙로 126 1층 101호 (월계동)
536,13361341,사랑각 첨단점,35.21458263,126.84573452,"광주광역시 광산구 월계동 891-4 (월계동,(1층))"
537,13456206,파스타입니다 첨단점,35.207197870156335,126.86259373125336,광주광역시 북구 신용동 719 1층 107호(신용동)
538,10412527,네네치킨 첨단1호점,35.2086527628611,126.84354783259195,"광주광역시 광산구 산월동 886-1 산월동,부영사랑으로 상가동 (110호)"
539,13750845,새벽달 첨단점,35.21527705,126.84920642,"광주광역시 광산구 임방울대로826번길 47 더시너지첨단 1층 122,123호(쌍암동)"
540,13670256,삶오로지다 족발보쌈 본점,35.21047252,126.87764847,광주광역시 북구 양산동 849 1층
541,13726469,프랭크버거 광주첨단신용점,35.20730595,126.86242767,광주광역시 북구 첨단연신로91번길 20-14 만강빌딩1층(신용동)
542,13873251,읍천리382 첨단점,35.20894190571505,126.83924358436593,광주광역시 광산구 산월로 17 1층 (월계동)
543,13167933,비비큐치킨앤비어 첨단점,35.21430499,126.8520673,"광주광역시 광산구 쌍암동 694-142 2층 206,207호(쌍암동,야스텍타워)"
544,10902473,신천직화불닭발 첨단점,35.21271132978568,126.83825828846494,광주광역시 광산구 월계동 816-5
545,13400969,고기궁전 첨단양산점,35.2095558,126.86828821,광주광역시 북구 신용동 602-10 1층107호
546,13438349,피자알볼로 첨단1지구점,35.21812324961763,126.84851697107749,"광주광역시 광산구 쌍암동 683-2 상가동 101호(쌍암동,광주첨단 LH2단지)"
547,13834707,김삿갓통닭 첨단2지구점,35.21136106,126.8630664,"광주광역시 북구 첨단연신로133번길 8 113동 1층 105호(신용동,광주첨단2지구 호반베르디움 1단지)"
548,13204710,라임반찬 첨단점,35.2136383,126.84617895,광주광역시 광산구 월계동 892-6 1층(월계동)
549,13822941,홍쓰덮밥 광주신용점,35.20958357,126.86837153,광주광역시 북구 임방울대로1042번길 49 1층(신용동)
550,10503524,영양족발보쌈,35.20880583,126.86495519,광주광역시 북구 신용동 808번지 101호
551,13710724,순살만공격 첨단점,35.2113266531664,126.84975535727183,"광주광역시 광산구 첨단중앙로68번길 134 상가2동 1층 110호(산월동,첨단3-3차 호반리젠시빌)"
552,13075173,멕시카나치킨 첨단남부대점,35.20980524,126.83706874,광주광역시 광산구 월계동 804-3 1층
553,13443111,마라미녀 마라탕 첨단점,35.2138049,126.84348474,광주광역시 광산구 첨단중앙로 96 1층 118호(월계동)
554,13858155,타코야끼킹,35.21910597729612,126.84149653222424,"광주광역시 광산구 첨단중앙로 153 상가동 1층 102호(월계동, 첨단단지대주APT)"
555,13596289,백종원의 롤링파스타첨단점,35.21516585,126.8432625,"광주광역시 광산구 월계동 888-10 , 2층 206호(월계동)"
556,13391093,세련대게 광주수완점,35.19116807,126.81393237,광주광역시 광산구 장덕동 1481 화성타워 106호 (장덕동)
557,10668510,굽네치킨 광주첨단점,35.212938989738205,126.83596462097549,광주광역시 광산구 월계동 772-6 1층
558,13898114,와우당냉면&참숯목살갈비 첨단점,35.21119406,126.84220714,광주광역시 광산구 첨단중앙로67번길 7-4 1층(월계동)
559,10554957,BBQ 첨단1호점,35.220162321411415,126.83168088729555,"광주광역시 광산구 첨단중앙로181번길 88-16 (월계동,라인5차@상가 101호)"
560,13112048,카페달링 도시락편,35.20874979,126.83595775,광주광역시 광산구 월계동 779-2 1층(월계동)
561,10808618,툴스돈카츠,35.20791705,126.86539961,광주 북구 신용동 835 1층
562,13371073,혼마구로 참치,35.222323168120404,126.84965660928681,광주광역시 북구 첨단과기로208번길 43-10 1층 136호(오룡동)
563,13699645,요녀석 파스타 &필라프 첨단점,35.211345811564115,126.8456829964255,"광주광역시 광산구 첨단중앙로68번길 60 상가1동1층112호(산월동,첨단3-1차호반리젠시빌)"
564,13080286,청년연어 첨단점,35.21461045,126.84848428,광주광역시 광산구 월계동 893-3 1층 103호(월계동)
565,13907529,BHC 첨단3호점,35.21074974,126.84626235,"광주광역시 광산구 첨단중앙로68번길 60 상가1동 1층 104호(산월동, 첨단3-1차 호반리젠시빌)"
566,13861697,그집 곱도리탕 첨단점,35.21119406,126.84220714,광주광역시 광산구 첨단중앙로67번길 7-4 1층(월계동)
567,13719610,보배반점 첨단점,35.2160825,126.84828981,광주광역시 광산구 임방울대로826번길 30 1층115호(월계동)
568,13348264,꼬기부심,35.21694354,126.84976188,광주광역시 광산구 쌍암동 694-140 1층(쌍암동)
569,13789222,순살몬스터 첨단마을점,35.21172174,126.8399851,광주광역시 광산구 월계로130번길 37-8 1층(월계동)
570,10051678,계동치킨 첨단점,35.2156623,126.8352646,광주광역시 광산구 월계동 764-2
571,13812866,화채업자 첨단점,35.21091617,126.8334857,광주광역시 광산구 월계로34번길 21-16 1층 (월계동)
572,13315849,청담피자 광주1호첨단점,35.21860993,126.84470673,광주광역시 광산구 쌍암동 668-11 1동1층101호
573,13895181,제육민국,35.21883207,126.84112371,"광주광역시 광산구 첨단중앙로 153 상가동 1층 102호(월계동, 첨단단지대주APT)"
574,13427869,입큰아구찜&알곤이찜,35.22241514,126.84948399,광주광역시 북구 오룡동 1110-22 1층 115호(오룡동)
575,13440840,냉면일번지,35.2117217,126.83737422,광주광역시 광산구 첨단내촌로 56 1층(월계동)
576,13578190,아이러브피자 첨단점,35.20905536,126.83920746,광주광역시 광산구 월계동 843-4 1층(월계동)
577,13874581,곱도리탕전문점 대가 첨단점,35.20652823,126.86062229,광주광역시 북구 첨단연신로107번길 45-22 토담빌딩 1층 106-1호 (신용동)
578,13678693,바른초밥 첨단점,35.21419379,126.84634559,"광주광역시 광산구 월계동 892-8 아크레타 첨단1층 118,119,120호(월계동)"
579,13876125,1번지 참치,35.22249846,126.84951177,광주광역시 북구 첨단과기로208번길 43-10 1층 136호(오룡동)
580,13398686,피자스쿨 월계점,35.21808207,126.83606862,"광주광역시 광산구 월계동 759-3 상가동1층103호(월계동,첨단과학산업기지 라인3차아파트)"
581,13696618,신묘한 닭도리탕&곱도리탕 신창점,35.19714007,126.84045765,"광주광역시 광산구 신창로138번길 15-16 (신창동,(1층))"
582,13348264,꼬기부심,35.21694354,126.84976188,광주광역시 광산구 쌍암동 694-140 1층(쌍암동)
583,13861696,대박삼겹김치찜&초대박등갈비김치찜,35.21119406,126.84220714,광주광역시 광산구 첨단중앙로67번길 7-4 1층(월계동)
584,10734595,청담동마녀김밥,35.20730594,126.86178884,광주광역시 북구 신용동 712 1층 101호 (신용동)
585,13372146,김선영반찬,35.21689920770985,126.84017060879361,"광주광역시 광산구 쌍암동 687-5 상가동2동 102호(쌍암동,첨단대라수3차)"
586,10830535,앞다리집,35.20747259,126.86195548,광주광역시 북구 신용동 713
587,13628257,최씨부엌족발 전문점,35.20947267,126.87989829,광주광역시 북구 양산동 902 1층(양산동)
588,13242644,초유지,35.22111022,126.87842591,광주광역시 북구 용두동 1047-11 1층
589,13430042,응급실국물떡볶이 첨단중앙점,35.21666567,126.84240143,광주광역시 광산구 월계동 867-6 1층105호(월계동)
590,13899474,물회&회덮밥 8000원 첨단점,35.21119406,126.84220714,광주광역시 광산구 첨단중앙로67번길 7-4 1층(월계동)
591,13861696,대박삼겹김치찜&초대박등갈비김치찜,35.21119406,126.84220714,광주광역시 광산구 첨단중앙로67번길 7-4 1층(월계동)
592,13463841,정직한 보쌈 본점,35.20694484,126.86012233,"광주광역시 북구 신용동 702 신용동,106,107호"
593,13258078,서플라이 첨단점,35.2153326,126.84901199,"광주광역시 광산구 쌍암동 694-5 1~2층 113, 114, 207, 208, 209호(쌍암동)"
594,13528914,아이러브피자,35.22163704,126.82501396,광주광역시 광산구 비아동 87-2 1층(비아동)
595,13895468,오로라 요거트 아이스크림 광주점,35.2102775,126.84242936,광주광역시 광산구 첨단중앙로47번길 8-14 1층 (월계동)
596,13507926,샐러바웃 첨단점,35.2166379,126.84279028,광주광역시 광산구 월계동 874-12 1층(월계동)
597,13403430,BHC 첨단중앙점,35.21399936,126.84573453,광주광역시 광산구 월계동 891-6 (월계동)
598,13728813,돈돈파파,35.22130414,126.84848411,광주광역시 광산구 임방울대로825번길 73 1층(쌍암동)
599,13461078,장미분식 첨단직영점,35.21602687,126.84376244,광주광역시 광산구 월계동 875-7 1층(월계동)
600,13100452,걸작떡볶이치킨 첨단점,35.21352542978512,126.84346851254911,"광주광역시 광산구 쌍암동 694-59 110동 1층 113호 (쌍암동, 쌍암중흥에스클래스리버시티)"
601,13850548,봉명동내커피 광주첨단점,35.21286043,126.83581877,광주광역시 광산구 월계로 92 1층(월계동)
602,13574500,딥그레이,35.21663793,126.84431793,광주광역시 광산구 월계동 873-17 주남타운 1층(월계동)
603,13428294,우리할매떡볶이 광주첨단점,35.21133279,126.83390232,광주광역시 광산구 월계동 779-2 1층(월계동)
604,13167933,비비큐치킨앤비어 첨단점,35.21430499,126.8520673,"광주광역시 광산구 쌍암동 694-142 2층 206,207호(쌍암동,야스텍타워)"
605,13191656,도야족발보쌈 첨단점,35.21513813,126.84637334,광주광역시 광산구 월계동 885-1 1층 122호일부(110호)
606,13897886,베이크쇼디치,35.22249846,126.84951177,광주광역시 북구 첨단과기로208번길 43-10 마루힐 아이비씨 지식산업센터 1층 112-a호(오룡동)
607,13536956,행복뜰,35.22083188,126.84304016,광주광역시 광산구 쌍암동 663-9 (쌍암동)
608,13347359,쌍암칼국수,35.21638806,126.85067848,광주광역시 광산구 임방울대로826번길 29-31 128호(쌍암동)
609,13078712,조선짬뽕 첨단점,35.21694353,126.84901195,광주광역시 광산구 쌍암동 694-21 1층
610,10915896,통큰아구찜,35.21027536288128,126.84196201781457,광주광역시 광산구 월계동 896-14
611,13113621,굽네치킨 첨단2호점,35.20652821,126.85951128,광주광역시 북구 신용동 691
612,13113303,대가 참치,35.20652823,126.86065007,광주광역시 북구 신용동 694 101호
613,12018795,홍짜장 LC타워점,35.2138049,126.84345696,광주광역시 광산구 월계동 889-2 1층
614,13791808,왕링마라탕 첨단점,35.20902762,126.84079065,광주광역시 광산구 산월로 33 1층(월계동)
615,13352610,김가네 첨단점,35.21361053,126.84642893,"광주광역시 광산구 월계동 892-5 2호(월계동,(1층))"
616,13772797,심슨양곱창,35.21424934,126.84642891,"광주광역시 광산구 임방울대로800번길 71 아크레타 첨단1층 112,113호(월계동)"
617,13414085,인끼밥상,35.2182211,126.84562333,"광주광역시 광산구 쌍암동 669-4 (쌍암동,105.106호(1층))"
618,13865338,바로파스타 첨단점,35.21947091,126.84281799,광주광역시 광산구 첨단중앙로152번길 5-6 1층(쌍암동)
619,13140468,공차 첨단엘씨타워점,35.2138049,126.84348474,광주광역시 광산구 월계동 889-2
620,13727012,볶음밥 볶는 남자,35.20897209,126.84223497,광주광역시 광산구 산월로 45 1층(월계동)
621,13640544,PIZZA FULL 첨단본점,35.22094309,126.84990066,"광주광역시 광산구 쌍암동 687-5 상가1동1층107호(쌍암동,첨단대라수3차)"
622,13352639,혼밥대왕 첨단점,35.22013762,126.84970625,"광주광역시 광산구 임방울대로825번길 60-6 103동 101호(쌍암동,첨단중해마루힐)"
623,10503524,영양족발보쌈,35.20880583,126.86495519,광주광역시 북구 신용동 808번지 101호
624,13039342,냉면의신,35.20769435,126.83556893,"광주광역시 광산구 월계동 796-13 (월계동,(1층))"
625,13806970,지코바첨단1호점,35.21522152,126.85042853,"광주광역시 광산구 월계로 223-20 1층111호(쌍암동,첨단도휘에드가2차)"
626,13474238,쫄리면 비비시던가 쫄면,35.21441832248273,126.8426600646228,광주광역시 광산구 월계동 836-1 1층 (월계동)
627,13259667,바른치킨 첨단점,35.22024873,126.85017843,광주광역시 광산구 쌍암동 686-3 첨단중해마루힐 주차타워 1층 상가104호 (쌍암동)
628,13714036,아메리칸피자 첨단양산점,35.22116533,126.85251153,광주광역시 광산구 앰코로 35 폭스존 1층 105호(쌍암동)
629,13218278,후쿠오카 대창덮밥&라멘 첨단점,35.21513813,126.84637334,광주광역시 광산구 월계동 885-1 월계동주차빌딩 1층 122(일부)호 (월계동)
630,13670256,삶오로지다 족발보쌈 본점,35.21047252,126.87764847,광주광역시 북구 양산동 849 1층
631,13823775,파운데이 쌍암점,35.22033195,126.84429006,광주광역시 광산구 첨단중앙로152번길 31-16 A동 1층(쌍암동)
632,13024454,금성칡냉면 첨단점,35.21944314,126.84281799,광주광역시 광산구 쌍암동 659-8 1층
633,13068815,박가부대&치즈닭갈비 광주첨단점,35.22163736,126.84415115,광주광역시 광산구 쌍암동 664-1
634,13428294,우리할매떡볶이 광주첨단점,35.21133279,126.83390232,광주광역시 광산구 월계동 779-2 1층(월계동)
635,13438349,피자알볼로 첨단1지구점,35.21812324961763,126.84851697107749,"광주광역시 광산구 쌍암동 683-2 상가동 101호(쌍암동,광주첨단 LH2단지)"
636,13216053,오리엔탈게이트 첨단점,35.21133279,126.83390232,광주광역시 광산구 월계동 779-2 1층(월계동)
637,13739620,김수미의 엄마손맛 첨단점,35.21666567,126.84234588,광주광역시 광산구 첨단중앙로 126 1층 101호 (월계동)
638,10472085,배터지는생동까스 첨단점,35.2128791,126.8393209,광주광역시 광산구 월계동 820-16
639,13699645,요녀석 파스타 &필라프 첨단점,35.211345811564115,126.8456829964255,"광주광역시 광산구 첨단중앙로68번길 60 상가1동1층112호(산월동,첨단3-1차호반리젠시빌)"
640,13354522,티바두마리치킨 첨단점,35.21172174,126.84001288,광주광역시 광산구 월계동 832-3 1층(월계동)
641,13482687,전원왕족발&보쌈 양산점,35.21672177,126.87498188,광주광역시 북구 용두동 1089 용두2주공아파트 상가동 1층 103호
642,10780201,BHC 광주비아점,35.22055378,126.822292,광주광역시 광산구 비아로24번길 10-3 1층(비아동)
643,13408584,파스타17 첨단본점,35.215350690072846,126.84639211547105,광주광역시 광산구 월계동 885-1 월계동주차빌딩 1층 122(일부)호(월계동)
644,13903980,열평집밥 김치찌개 첨단롯데마트점,35.2152493,126.85042853,"광주광역시 광산구 월계로 223-20 1층층 103호(쌍암동,첨단도휘에드가 2차)"
645,13165966,냉면덕후 첨단점,35.21522152,126.85042853,광주광역시 광산구 월계로 223-20 1층 117호
646,10681855,바르다김선생 광주첨단지구점,35.21608241,126.84273475,"광주광역시 광산구 월계동 875-11 가동 101,102호 (월계동, 신영빌딩)"
647,13148811,첨단애진곰탕,35.21980425,126.84542886,광주광역시 광산구 쌍암동 666-7 1층
648,13009897,자매떡볶이 첨단점,35.21302718,126.84198489,광주광역시 광산구 월계동 827-1
649,13680746,수제돈가스 청연 첨단점,35.21230488,126.83218022,"광주광역시 광산구 월계동 763-6  (월계동,첨단 호반2차@ 상가동 112호(1층))"
650,10594397,토픽쌀피자 첨단점,35.21671937422007,126.83815279941513,광주광역시 광산구 월계로 117-32 상가1층 토픽쌀피자
651,13919179,신세계 양꼬치,35.2130827,126.84026282,"광주광역시 광산구 첨단내촌로70번길 72-2 (월계동,(1층))"
652,13865338,바로파스타 첨단점,35.21947091,126.84281799,광주광역시 광산구 첨단중앙로152번길 5-6 1층(쌍암동)
653,13861697,그집 곱도리탕 첨단점,35.21119406,126.84220714,광주광역시 광산구 첨단중앙로67번길 7-4 1층(월계동)
654,13514402,치킨플러스 광주첨단월계점,35.2106385,126.83826306,광주광역시 광산구 월계동 836-4 1층(월계동)
655,13019030,왕십리야채곱창,35.2101663,126.83615215,광주광역시 광산구 월계동 807-7 1층(월계동)
656,10675630,상무초밥 첨단직영점,35.21513811,126.8450679,광주광역시 광산구 첨단중앙로106번길 37 가동 1층(월계동)
657,13165967,뼈대있는국밥 첨단점,35.21522152,126.85042853,광주광역시 광산구 월계로 223-20 1층 117호
658,13009897,자매떡볶이 첨단점,35.21302718,126.84198489,광주광역시 광산구 월계동 827-1
659,13004583,나주할매 곰탕&뼈해장국 첨단점,35.21516597,126.85006746,광주광역시 광산구 월계로 223-20 1층 117호
660,13004581,1인한식당 첨단점,35.21516597,126.85006746,광주광역시 광산구 월계로 223-20 1층 117호
661,13290004,비스트로피자 광주첨단점,35.21680455,126.84279028,광주광역시 광산구 월계동 874-1 1층(월계동)
662,13080286,청년연어 첨단점,35.21461045,126.84848428,광주광역시 광산구 월계동 893-3 1층 103호(월계동)
663,13775403,김경엽다슬기 양산점,35.21416651,126.87520414,"광주광역시 북구 하서로 439 (용두동,(1,2층))"
664,13719610,보배반점 첨단점,35.2160825,126.84828981,광주광역시 광산구 임방울대로826번길 30 1층115호(월계동)
665,13329109,마라하오 첨단점,35.21288827,126.83931846,광주광역시 광산구 월계동 820-16 1층
666,13732713,햄많이주는부대찌개 첨단점,35.21316597,126.83687423,광주광역시 광산구 첨단내촌로70번길 9 1층(월계동)
667,13732715,김치찌개참잘하는집 첨단점,35.21316597,126.83687423,광주광역시 광산구 첨단내촌로70번길 9 1층(월계동)
668,13313552,덕장진땡이 본점,35.2203875,126.84426228,광주광역시 광산구 쌍암동 666-1 A동 1층(쌍암동)
669,13086936,아필코 본점,35.21663792,126.8437902,광주광역시 광산구 월계동 874-7 더124빌딩 4층(월계동)
670,13074022,아필코 본점,35.21663792,126.8437902,광주광역시 광산구 월계동 874-7 더124빌딩 4층(월계동)
671,13710724,순살만공격 첨단점,35.2113266531664,126.84975535727183,"광주광역시 광산구 첨단중앙로68번길 134 상가2동 1층 110호(산월동,첨단3-3차 호반리젠시빌)"
672,13719790,화궁방마라탕 본점,35.21424932,126.84526235,광주광역시 광산구 임방울대로800번길 72 대성트위스밸리 1층 113호(월계동)
673,13693432,반찬투정 앤 김밥,35.21202782,126.8731766,광주광역시 북구 임방울대로 1059 1층(용두동)
674,13808283,피자나라치킨공주 첨단점,35.21208278,126.83812415,광주광역시 광산구 월계로118번길 30-5 1층(월계동)
675,10727522,후라이드참잘하는집 첨단점,35.21274938,126.83851298,광주광역시 광산구 월계동 818-15 1층 (월계동)
676,13039341,고기가득 고궁왕비빔밥,35.20769435,126.83556893,"광주광역시 광산구 월계동 796-13 (월계동,(1층))"
677,13823775,파운데이 쌍암점,35.22033195,126.84429006,광주광역시 광산구 첨단중앙로152번길 31-16 A동 1층(쌍암동)
678,13245764,신진통닭 광주첨단점,35.22088754,126.84990066,"광주광역시 광산구 쌍암동 687-5 (쌍암동,첨단대라수3차)"
679,13578190,아이러브피자 첨단점,35.20905536,126.83920746,광주광역시 광산구 월계동 843-4 1층(월계동)
680,13905493,싸다아구찜&탕 첨단점,35.21536038,126.84970637,광주광역시 광산구 첨단강변로99번길 51 1층101호(쌍암동)
681,13670715,카페달링 첨단양산직영점,35.20652823,126.86026121,광주광역시 북구 신용동 693 J-TOWER 1층 106호 (신용동)
682,13358151,바다세상,35.21880434,126.84379014,광주광역시 광산구 쌍암동 658-5 1층(쌍암동)
683,13450219,금커피별빙수 & 과일 첨단점,35.21383275,126.84781769,광주광역시 광산구 월계동 893-9 1층 116호(월계동)
684,13678717,샐러드밥(첨단신용점),35.20652823,126.86065007,광주광역시 북구 신용동 694 토담빌딩 1층 106-2호(신용동)
685,13315849,청담피자 광주1호첨단점,35.21860993,126.84470673,광주광역시 광산구 쌍암동 668-11 1동1층101호
686,13808283,피자나라치킨공주 첨단점,35.21208278,126.83812415,광주광역시 광산구 월계로118번길 30-5 1층(월계동)
687,13099717,마피아떡볶이 광주첨단점,35.20730591,126.86012232,광주광역시 북구 신용동 696 1층 106호(신용동)
688,13245764,신진통닭 광주첨단점,35.22088754,126.84990066,"광주광역시 광산구 쌍암동 687-5 (쌍암동,첨단대라수3차)"
689,13315851,청담카츠 첨단점,35.21860993,126.84470673,광주광역시 광산구 쌍암동 668-11 1동1층101호
690,13712379,홍콩다방 광주첨단점,35.21513821,126.85115069,"광주광역시 광산구 첨단강변로99번길 21 1층102호(쌍암동,윤진리안채)"
691,13435699,족발창고 첨단점,35.21291455194878,126.8388974140791,광주광역시 광산구 월계동 819-16 1층(월계동)
692,10865667,온종일너롱,35.21427707,126.84337363,"광주광역시 광산구 월계동 889-7 1층 일부105호 (월계동, 컨벤션빌딩)"
693,13282763,쌈닭,35.21594358,126.84548451,광주광역시 광산구 월계동 877-8 (월계동)
694,13269871,마루요시 첨단점,35.21605469,126.84626221,광주광역시 광산구 월계동 878-8 1층(월계동)
695,13323570,요달의찜닭 광주쌍암점,35.22022083,126.84306795,광주광역시 광산구 쌍암동 662-5 1층(쌍암동)
696,13177275,막창도둑 첨단점,35.21599913,126.84548451,광주광역시 광산구 월계동 877-8 1층(월계동)
697,13850573,패스트롤 첨단점,35.22249846,126.84951177,광주광역시 북구 첨단과기로208번길 43-10 마루힐아이비씨지식산업센터1층103-a호(오룡동)
698,13572764,천사곱창첨단점,35.21605469,126.84626221,광주광역시 광산구 월계동 878-8 1층 (월계동)
699,13818466,청년김치찌개&김치찜 신가수완점,35.18930754,126.83593046,"광주광역시 광산구 신창로35번길 20 상가동1층109호(신가동,신창6차부영사랑으로)"
700,13177275,막창도둑 첨단점,35.21599913,126.84548451,광주광역시 광산구 월계동 877-8 1층(월계동)
701,12032652,동락,35.2167491,126.84901195,광주광역시 광산구 쌍암동 694-26 1층 (쌍암동)
702,13789618,여기카페 첨단점,35.21091617,126.8334857,광주광역시 광산구 월계로34번길 21-16 1층 (월계동)
703,13371073,혼마구로 참치,35.222323168120404,126.84965660928681,광주광역시 북구 첨단과기로208번길 43-10 1층 136호(오룡동)
704,13167933,비비큐치킨앤비어 첨단점,35.21430499,126.8520673,"광주광역시 광산구 쌍암동 694-142 2층 206,207호(쌍암동,야스텍타워)"
705,13315849,청담피자 광주1호첨단점,35.21860993,126.84470673,광주광역시 광산구 쌍암동 668-11 1동1층101호
706,13895897,직화삼겹직구삼 첨단점,35.21633248,126.84898419,광주광역시 광산구 임방울대로826번길 25 1층 112호(쌍암동)
707,13865337,바로덮밥 첨단점,35.21947091,126.84281799,광주광역시 광산구 첨단중앙로152번길 5-6 1층(쌍암동)
708,13678312,더리터 첨단점,35.21536039,126.85020633,광주광역시 광산구 쌍암동 694-56 1층 102호(쌍암동)
709,13348259,국내산 1번고기,35.21694354,126.84976188,광주광역시 광산구 쌍암동 694-140 1층(쌍암동)
710,13640544,PIZZA FULL 첨단본점,35.22094309,126.84990066,"광주광역시 광산구 쌍암동 687-5 상가1동1층107호(쌍암동,첨단대라수3차)"
711,13448681,BBQ 첨단산월점,35.208565092976386,126.84433638967937,"광주광역시 광산구 산월동 886-1 상가동1층106호(산월동,부영사랑으로)"
712,13646427,오로지아구찜 2호점,35.2095558,126.86828821,광주광역시 북구 신용동 602-10 1층(신용동)
713,13557228,보울레시피 BOWL RECIPE 첨단점,35.22241514,126.84948399,광주광역시 북구 오룡동 1110-22 1층 106-a호(오룡동)
714,13309268,첨단 한우돌곱창,35.21991531,126.8427902,광주광역시 광산구 쌍암동 662-4
